Date,N_valid,Mean,Median,Std,Min,Max
1994-01-21,262,0.1628722141037957,0.12699529079072136,0.30945348386480515,-0.6317458534793172,1.5900148809055845
1994-01-28,266,0.17521481275882672,0.12841487658849093,0.3257129710297114,-0.6124999938619478,1.6806498816184594
1994-02-04,264,0.1516433684388647,0.09977956809885635,0.31766319005683313,-0.6246246246846339,1.9556426804903904
1994-02-11,261,0.19297340919953196,0.13519601031063666,0.3448753632828591,-0.5978093033329204,2.199975752744703
1994-02-18,257,0.22757476773879365,0.15925843456464883,0.34759664622513975,-0.5617797959478106,2.221028224802233
1994-02-25,254,0.21746000738988666,0.15507728736136095,0.34263625136034775,-0.5741632036922213,2.4467828251151635
1994-03-04,249,0.17316078167366855,0.12874077447535037,0.318418108379777,-0.6264884011597309,2.1999744737000184
1994-03-11,248,0.16213320792875685,0.1239918152674444,0.3114426532572903,-0.6139055143666199,2.0873540128537806
1994-03-18,246,0.1710734561825185,0.1252041017004628,0.33388726191666357,-0.5867650599090117,2.2978481187178663
1994-03-25,247,0.16408063859660213,0.0974354807298119,0.32320027158993436,-0.5517243351918001,2.242082448705812
1994-04-01,254,0.18988014114744683,0.1069863797605255,0.3489244358588239,-0.5735293457537856,2.092760707997653
1994-04-08,259,0.20353521915650494,0.10563168475179241,0.3567989792986646,-0.3428578400300383,2.3131044426541116
1994-04-15,253,0.21002290365682785,0.12614839824132495,0.3731001304619205,-0.30604351143396,2.5820588691978053
1994-04-22,250,0.20379897514874978,0.1276332894323946,0.3292914113003805,-0.37399389336301925,2.0807897813476335
1994-04-29,249,0.1395103960516844,0.0681843919588343,0.2949476739255232,-0.4841005087039033,1.7646890516054103
1994-05-06,247,0.1310530511788434,0.06560198039708154,0.29459006482791883,-0.4798011146073221,1.3703479649439454
1994-05-13,253,0.12339210028123158,0.07574815948682212,0.28756340738231484,-0.5027065790217469,1.3474543349577388
1994-05-20,255,0.08302721997196091,0.053117334143333306,0.2626100025379869,-0.5810849701347935,1.301121040604897
1994-05-27,252,0.08979968527426521,0.05131888002952545,0.2731224936133479,-0.5227315130429977,1.3481293494065794
1994-06-03,254,0.08427279338455598,0.05077840427729907,0.2730229195551755,-0.49256468945949317,1.4612534527297907
1994-06-10,256,0.08571990431408633,0.0581179395418111,0.26558523490783914,-0.5486234099207804,1.3584377827640846
1994-06-17,248,0.11132243627429793,0.0772679297526041,0.26904737504851417,-0.4980076396494504,1.4525235414959865
1994-06-24,262,0.10816277124262445,0.06162994630931273,0.26186706069327154,-0.5254899939417845,1.172721748567378
1994-07-01,258,0.11181275470203585,0.07173489205500994,0.26727797789640445,-0.48930188767889127,1.3385364468729235
1994-07-08,257,0.10760664940510119,0.07474352391742722,0.25761577458232393,-0.5062159176482813,1.3114713761367063
1994-07-15,259,0.10357053861829013,0.09283013293497033,0.2514537872809466,-0.5072462107893093,1.2542818667865596
1994-07-22,257,0.05590341422283076,0.03393545089302541,0.235665561225749,-0.5377761658186159,0.8507458446557514
1994-07-29,257,0.06799640985524143,0.054621551065195284,0.242354610050598,-0.5172396781936,1.2415631906661875
1994-08-05,258,0.06313309279850976,0.046422954715388154,0.2455322988198282,-0.5649751984376892,1.1499908801772327
1994-08-12,258,0.07680534351359311,0.05348446620691705,0.2575434929780087,-0.5587189889168931,1.4245772539668953
1994-08-19,257,0.05449333929285985,0.03709443966642123,0.25523848361775736,-0.5606062303517512,1.1935449124884725
1994-08-26,261,0.050713718177088724,0.025957547350730747,0.2531268309079231,-0.5808823407621415,1.0781264568081728
1994-09-02,261,0.04043372317003184,0.010189928129004766,0.2453033849997215,-0.5916638520894317,1.0441195064980335
1994-09-09,253,0.05743625385565162,0.032238133594096,0.25215404810000713,-0.5555526971997488,1.1969712432010495
1994-09-16,255,0.08038948976444368,0.045667182653637006,0.2659097119440369,-0.533330353726543,1.2198969155286057
1994-09-23,255,0.0914104644624664,0.05140386158695032,0.2700278333358127,-0.4871760077567959,1.3833421384611775
1994-09-30,255,0.07728129643598508,0.04495181203146004,0.2741035183728529,-0.5073483899071953,1.6724225378049375
1994-10-07,265,0.07988369885079252,0.03490914358890773,0.2891264838082255,-0.5199967771368618,1.8928665285383364
1994-10-14,265,0.07571885476902523,0.029124993632006824,0.29014389589738493,-0.5440214820887262,1.6666733851491826
1994-10-21,262,0.05967596613603307,0.014012950963273152,0.28796999956337194,-0.5403193822809553,1.6949229574233744
1994-10-28,265,0.05711849214494379,0.014665650623618687,0.2784925045294392,-0.5714257663670109,1.7368488534986066
1994-11-04,265,0.05379416657916183,0.028672689849859934,0.26886138256016195,-0.5501977668907805,1.3657642697145151
1994-11-11,266,0.05459666722829338,0.026571379325576183,0.25703630305344516,-0.5572491110962916,1.232395930700882
1994-11-18,259,0.07763486334367357,0.02884401171234363,0.28195560721508656,-0.5271289416711293,1.7106605382361573
1994-11-25,262,0.09587352014779375,0.04538400138323029,0.2871474360809033,-0.5520999381830668,1.8725489580037675
1994-12-02,259,0.06679297570606915,0.03289515795149045,0.2668305096518201,-0.5802466416232901,1.564812286560466
1994-12-09,259,0.06064577262747318,0.028563167651238563,0.2571989399095426,-0.5873012416839895,1.2727258217276827
1994-12-16,261,0.06069609710599449,0.027518162419265302,0.2608664548959891,-0.599999700309128,1.2333332412335989
1994-12-23,260,0.026854525740012767,-0.009445113225187485,0.2543155511837819,-0.6333328981226702,1.2252799393257203
1994-12-30,261,0.015897518230334102,-0.006684284927075623,0.24702144787975197,-0.6459850385684052,1.2672986342782822
1995-01-06,253,-0.008654654664128436,-0.03374124680152457,0.2337234848918856,-0.6592589560101949,1.0142301906812796
1995-01-13,252,0.0033752562797412073,-0.008569288354699223,0.23210204035175655,-0.6456690264009852,0.8676325241915497
1995-01-20,252,0.004395174778354396,-0.011350566811535068,0.22461624055439852,-0.6147540058194629,0.9705015281117095
1995-01-27,258,0.006292991212638522,-0.02479110588032457,0.22969231950580982,-0.6093747059712531,0.9454216905835549
1995-02-03,259,0.01719049052560697,0.00031111647808335086,0.2217292152637263,-0.6115697501068194,1.2562672428132005
1995-02-10,261,0.027869806071220787,0.007254782795850234,0.22486642757673433,-0.5854694476829827,1.2638217238588316
1995-02-17,260,0.021763015732057276,0.01119190735327158,0.21763794771296163,-0.6158529715222455,1.1845410144958568
1995-02-24,260,0.027518073532715077,0.025631713694781122,0.2140778303959357,-0.5630242183294507,0.7378743300015114
1995-03-03,258,0.03628679508140487,0.018835349227426246,0.2130836901379483,-0.530700664762717,0.8000100578922342
1995-03-10,260,0.04736888043023623,0.029902652915740235,0.2293891611734514,-0.7853280993675502,1.0106495327519647
1995-03-17,258,0.0275418908893661,0.012330265316241484,0.22113222598975077,-0.7288162080742209,0.769917850987548
1995-03-24,254,0.06131894775441604,0.05000480634224613,0.22187633912277807,-0.7071033728213182,0.8477538866619676
1995-03-31,249,0.12697268662225344,0.10343153659120641,0.2548161951073951,-0.6974550622994827,1.0526988158326192
1995-04-07,250,0.12052582313144379,0.09356002414654252,0.2587945717421327,-0.6237658396541432,1.158947702457688
1995-04-14,252,0.15429100053081374,0.11057366551624914,0.28620345089700927,-0.6000035621596669,1.2489496794955106
1995-04-21,251,0.18458171175881463,0.14663161816656367,0.3001326724797872,-0.5869601383049772,1.342226874979782
1995-04-28,254,0.16485160785738281,0.1261549841684627,0.2836991515901797,-0.6162004952831391,1.1031803031134286
1995-05-05,257,0.16895574326122148,0.1377346893084308,0.26975873870182304,-0.5428620730528187,1.1790964105921784
1995-05-12,256,0.21553567217254982,0.17130700466877358,0.2976923038805683,-0.5049480098435266,1.5640718379719565
1995-05-19,259,0.1673138469581858,0.11619506186267681,0.27948369802492656,-0.557148265232953,1.3888605917383603
1995-05-26,260,0.1806528927164525,0.12693014976637917,0.3048988601775426,-0.5612296711732773,1.5981064969936538
1995-06-02,265,0.16196148600454469,0.1288301931268525,0.29853772330537615,-0.5833382936330727,1.6874680349468036
1995-06-09,268,0.19808985011450211,0.15103694640615184,0.31537748785544323,-0.5609809891865585,1.8725200769025818
1995-06-16,274,0.2016726375041825,0.1345536202164883,0.3484240770660455,-0.5948966406591978,2.0261561765864933
1995-06-23,285,0.26592039821628005,0.18552935623476885,0.37560085630935913,-0.5375057812634831,2.1637531794202407
1995-06-30,282,0.24904604723092208,0.19306984699540175,0.3445604392643464,-0.543574135082012,1.9296449057277134
1995-07-07,285,0.23864178918373652,0.16824873647141692,0.3295908945445915,-0.49791420654546237,1.6477490205904108
1995-07-14,285,0.2402194666476494,0.17834781642022168,0.3399608912646597,-0.4681883921836407,1.7721644213281822
1995-07-21,288,0.2740373808617202,0.19210690849127865,0.3986910758033902,-0.47273379555916495,2.281070565416883
1995-07-28,285,0.25555557495047154,0.1711514456389156,0.39367189496738125,-0.4932795936000832,2.622998032343013
1995-08-04,290,0.3241017066943808,0.20854480777820938,0.4659857799020267,-0.3453917285908571,2.840446873346547
1995-08-11,285,0.3220905590372532,0.20836866636927565,0.46914017634474336,-0.3260885643529502,3.210987339198442
1995-08-18,292,0.27359282013195385,0.1905356472217491,0.40651319435238964,-0.3367320864843638,2.6244326355198475
1995-08-25,287,0.2963483625640666,0.2007494221596433,0.44602126127354275,-0.3627116693632967,2.5921117345457345
1995-09-01,285,0.29515263863866936,0.19877806305014878,0.43530319736059514,-0.34447839429349025,2.752183564624774
1995-09-08,293,0.30281227321672777,0.19824142496311747,0.4482941669783144,-0.36212310158394334,2.7095129674146046
1995-09-15,294,0.3278563766754942,0.21876290274398336,0.47562787661642725,-0.3495566564983401,3.1159879731021594
1995-09-22,294,0.35978905444575066,0.2579944208405722,0.4931197826350048,-0.34692593856021725,3.6759228500225944
1995-09-29,291,0.34707685913638886,0.2653688047894309,0.4691048529200922,-0.30876759251471353,3.4410586680521504
1995-10-06,289,0.4224494173849758,0.30651501775166135,0.5402242428099113,-0.27231096242405106,4.4225292790558
1995-10-13,289,0.3751885546295256,0.2996878262220257,0.46908218860417256,-0.3317262810963214,4.018926567697821
1995-10-20,290,0.3723691560101609,0.29295863563936597,0.46393167836218274,-0.3565199822908037,3.8118625481328623
1995-10-27,287,0.3456339590819728,0.2871366866941958,0.4245138907203361,-0.3614694399785273,3.0059083532134263
1995-11-03,281,0.3368027321205389,0.29688430607805794,0.3999280568024708,-0.3846531708771156,2.6833134629176243
1995-11-10,280,0.36888803745769194,0.3126373567270593,0.4234647639839119,-0.35417627218136927,2.910149867350644
1995-11-17,276,0.3755437528843263,0.33673716070345705,0.42319706893245124,-0.42087656982348587,2.5661326262539155
1995-11-24,274,0.3964141739822081,0.3421873920946972,0.43758972628553194,-0.425743649372765,3.0408599592659415
1995-12-01,272,0.41958562531603705,0.3562563099257495,0.4409185091250743,-0.34559398519324036,3.106253301190823
1995-12-08,272,0.45754283333660706,0.3877304046098069,0.4439803071264205,-0.33065145195028645,2.8412298997782868
1995-12-15,275,0.4071755279421153,0.3420369350816528,0.4052416692061682,-0.3829389860119484,2.2604658413527887
1995-12-22,277,0.3721260259125849,0.3222500149603955,0.3379849070802882,-0.42537830747786665,1.834995659331946
1995-12-29,289,0.39070746193621997,0.34638554586961323,0.36242642787613977,-0.37405151315035245,2.198415157400587
1996-01-05,291,0.40243644199162426,0.34191737876860273,0.37280308290012487,-0.3745512614701977,2.152673104317688
1996-01-12,287,0.3514043839890002,0.3289975546101791,0.3410927947990822,-0.420474462340363,2.030046735986396
1996-01-19,287,0.36649221813957417,0.3346502517801797,0.34927533187761456,-0.4460616205723722,1.9505807636034094
1996-01-26,285,0.37920668939432267,0.3281850359415983,0.35660893462057536,-0.45439416908108776,1.8436478151633984
1996-02-02,289,0.33373240881155886,0.29519769240229055,0.318238618740818,-0.42215040525172687,1.8082035917027346
1996-02-09,284,0.2968342457996651,0.2664379238559924,0.31480046379798615,-0.449466958754549,1.8899564713514052
1996-02-16,286,0.3142736566873909,0.2883502381483998,0.34907000667167826,-0.39414132466442253,2.3302366656369897
1996-02-23,288,0.3326476841684359,0.28068508673338166,0.3613926948017627,-0.3888809379760987,2.377360782148196
1996-03-01,292,0.37212738172157256,0.3235360683003814,0.3643829801598296,-0.37625584925898803,2.171238143952675
1996-03-08,292,0.3962061073139978,0.34551789230337615,0.38551575209662214,-0.37621132134186497,2.2616547428263427
1996-03-15,294,0.3804051315651547,0.3261300925984074,0.38160373316325447,-0.42012918025934043,2.227255385849658
1996-03-22,298,0.39720511879753084,0.3409541357975091,0.4023931457089055,-0.40347106613263584,2.524140562351488
1996-03-29,304,0.3463073175925329,0.3036907616921912,0.36926156248298203,-0.435268024733673,2.7759747471772114
1996-04-05,302,0.3215177955667209,0.27052359108831836,0.3542745732353593,-0.5252922036304137,2.4635779398611772
1996-04-12,312,0.34425005332630054,0.29041787908343586,0.3801072772176033,-0.4908983836875389,2.892453161740812
1996-04-19,309,0.3713322456006424,0.31965168700833013,0.38210024250672653,-0.5035388466271529,2.8235124505533373
1996-04-26,310,0.3359670475540009,0.28766085440539346,0.35631530484612517,-0.5173604238371583,2.2618182490496
1996-05-03,317,0.34804548497194565,0.2990279268559801,0.36985692577844786,-0.501804552556325,2.370913112130799
1996-05-10,320,0.2913336561777424,0.24191467779602482,0.34037140832865803,-0.5192977868452584,2.180940437592153
1996-05-17,320,0.3246067428203677,0.2709679918560418,0.36505899801929226,-0.501791225914592,2.328690413319235
1996-05-24,324,0.36179609951469677,0.2965116607901541,0.39688344642794315,-0.45588126515279404,2.6993070244168975
1996-05-31,326,0.3314029429973857,0.25673306704698073,0.39015481150126197,-0.42990943044799357,2.6061488670899395
1996-06-07,334,0.33394232911078175,0.2615004267543114,0.3900066389930885,-0.469089619335898,2.6701033340845903
1996-06-14,334,0.3319698525742154,0.25902488549854086,0.3845201203892675,-0.4424445522101793,2.3945001982725103
1996-06-21,326,0.3095092660201522,0.26261956004181297,0.3889431698353601,-0.5530535452628252,2.6186068264933744
1996-06-28,337,0.3354970553710695,0.26167416092853735,0.4657905933059894,-0.5171219649290208,4.297068474022165
1996-07-05,340,0.287787453323637,0.2362417842685407,0.43654260864849936,-0.5301472210460131,3.3809993181987137
1996-07-12,340,0.25487622952136024,0.2111219311524698,0.4124902817754492,-0.5650672100177484,2.961970310134404
1996-07-19,345,0.2620731941226782,0.22455800612610477,0.41475862769727084,-0.6120072635576994,3.1250138032136983
1996-07-26,351,0.22756862331537156,0.1995808155067489,0.3839829354971759,-0.6572572763250578,2.999998389845083
1996-08-02,353,0.21795967873333352,0.18368152959161632,0.3934479171414261,-0.6428565565523348,3.1746006546582572
1996-08-09,354,0.1826749796565184,0.14842789652585942,0.3946794835208579,-0.6834672510047055,3.380950643684889
1996-08-16,357,0.15277663573543548,0.12382718511711688,0.3705850049138154,-0.7354972339644736,2.545469664291463
1996-08-23,364,0.1564097075205059,0.1283849897165822,0.3686611828832672,-0.731061559864821,2.892327714147704
1996-08-30,373,0.19801944130508936,0.16071863498129768,0.41194777403753685,-0.6994876252550173,3.6071553442635507
1996-09-06,369,0.1746884568785386,0.13514715402721178,0.38670329831576555,-0.7250905257230889,3.3404357910326103
1996-09-13,371,0.16835166316790565,0.14249104200698115,0.3751563811882915,-0.7199956139867496,3.1684311232575455
1996-09-20,366,0.18015210327583234,0.17180151731500837,0.37191183855144616,-0.7235671197786917,3.258322359826546
1996-09-27,367,0.16566186878877476,0.15236159133047544,0.36993224576084577,-0.7124259599283621,3.14975689774921
1996-10-04,368,0.18613419732247583,0.1691897895421235,0.3720502106033048,-0.6998820873456204,3.42703955942821
1996-10-11,371,0.22243854215056294,0.18884330418610307,0.3869127596907419,-0.6396275864446831,3.373842829012176
1996-10-18,375,0.2361298523891253,0.20414850250512906,0.40581197075735187,-0.6040828757056766,3.5185390398626843
1996-10-25,367,0.26239263102253296,0.2418607175291838,0.3946322724588481,-0.6290316489466341,3.1156262218244217
1996-11-01,371,0.2509487307400244,0.22974269603630004,0.44619536311552804,-0.6313399019050714,4.268955492485122
1996-11-08,371,0.23469631244479291,0.21617566419593848,0.40784577172081127,-0.6355413381593622,3.3463917651816395
1996-11-15,363,0.24204882828512686,0.20601146083342092,0.4136828450951238,-0.6512340220407108,3.2307080266485766
1996-11-22,369,0.22822835438463504,0.19644797791021862,0.4130333710846752,-0.6216209433648496,2.571853738220616
1996-11-29,360,0.2012023807201315,0.17895368224121266,0.37207439105398005,-0.7046399621489757,2.04555935120015
1996-12-06,362,0.2315349942818016,0.2001047613504423,0.38320654949398664,-0.6300887905860174,2.0468379345102807
1996-12-13,362,0.2716217222229788,0.23470926827653893,0.4059599667946453,-0.6384484529053254,2.484303696260114
1996-12-20,366,0.2753843261595204,0.2534546037711023,0.37044372037438333,-0.6122852100951603,2.285634399906904
1996-12-27,369,0.27986681085134646,0.25832722261587326,0.35936525638914485,-0.6530981648611823,1.949262569668647
1997-01-03,364,0.28677162207090456,0.24800041140004836,0.38128759063125295,-0.4888448921366608,2.4393735736271576
1997-01-10,364,0.29840352094954786,0.25088263572611613,0.3765568434809635,-0.48663858349985645,2.991261749010829
1997-01-17,372,0.29806695701798097,0.26672322681202276,0.37549902073345987,-0.4946647201113398,3.150939983850501
1997-01-24,378,0.27704094339120616,0.258007208052786,0.35103553946227817,-0.48880884421124426,3.068176063926887
1997-01-31,381,0.22899621050490115,0.20560553382867797,0.3308833216131969,-0.594416585694995,2.8369041855805226
1997-02-07,381,0.2202559382040043,0.20788655253216626,0.3388799596962469,-0.5822116642447323,2.7944586867835657
1997-02-14,384,0.24862411520963282,0.2226362933336854,0.35473964869184604,-0.5908377372323506,3.2892463059759542
1997-02-21,385,0.2165091024236951,0.18540957989243223,0.3471944593859324,-0.6080137977030575,2.7323990298079432
1997-02-28,383,0.24539657352141786,0.21342988426314569,0.33123911859782507,-0.5895948066854926,1.9001069866063225
1997-03-07,388,0.26247581048836277,0.23159233027478676,0.3405245128840234,-0.5856430449446801,1.928971543952279
1997-03-14,391,0.2605416137496963,0.24049398260075772,0.333628910460075,-0.5811316588017786,1.6296520351670556
1997-03-21,398,0.22846486407829705,0.1980234459446324,0.32247176006159184,-0.5769226623680273,1.7319559506606819
1997-03-28,399,0.2192849368923161,0.19655210075680496,0.3075564247586193,-0.6535936568956907,1.6281372939864425
1997-04-04,398,0.22856820135800748,0.21720520260109422,0.31138063642035574,-0.6586195373506014,1.6526274220215575
1997-04-11,392,0.24106338453571594,0.24414985690112456,0.31476177253330073,-0.6423599004270001,1.702122809512098
1997-04-18,401,0.20141969685283748,0.20667902949498762,0.3096772271034192,-0.6770820469719302,1.515618426428461
1997-04-25,406,0.15336570049779838,0.17122503978926462,0.2993144493353444,-0.7791876245409478,1.445646584934035
1997-05-02,409,0.14399024509236047,0.15986816747694577,0.2962869532606856,-0.7642274083310419,1.425634330364422
1997-05-09,412,0.10471435112765813,0.11783615202083142,0.28982848240548803,-0.7562325600645993,1.422673456375727
1997-05-16,414,0.09606277309028086,0.1027087865159193,0.2938795871490937,-0.8217819124068714,1.3636283586230178
1997-05-23,418,0.07566786499641107,0.08119221249019692,0.2943221016042409,-0.8038459558400253,1.3381006010009302
1997-05-30,406,0.1677445401418897,0.16341730441335345,0.3216122360489946,-0.7563452134742558,1.4964219689195013
1997-06-06,411,0.1872297759540207,0.1739734208566448,0.32270580617050015,-0.769047609792791,1.5898931961006273
1997-06-13,418,0.21075686968107127,0.19816097080049,0.32821022046621207,-0.7404580223093489,1.8464864484265284
1997-06-20,412,0.24721194583236847,0.2219068000282356,0.33378583966828473,-0.7360405679855513,1.8683903742472867
1997-06-27,448,0.2374844629976949,0.21967271816189438,0.3292237730626847,-0.7062495201730403,1.935748678546839
1997-07-04,446,0.2699736360421083,0.24851991495221237,0.33048864787665466,-0.7079202914665195,1.8348324866778083
1997-07-11,443,0.34742022243397525,0.3219249990612696,0.3545701066223709,-0.6986480210113833,2.0412004935374335
1997-07-18,446,0.3844669792113339,0.336895532973681,0.3747848170929536,-0.6780996102307719,2.54952239269648
1997-07-25,457,0.37344978220808484,0.3438766603293386,0.3560925357949727,-0.6834741893938738,2.1004961612808613
1997-08-01,459,0.3605033986917172,0.3314131826479738,0.3589614982620645,-0.5906232444914095,2.3756291167943195
1997-08-08,462,0.365113197222272,0.328415615616234,0.3721169946019483,-0.6064333155107595,2.4909389675008367
1997-08-15,475,0.3691254156759196,0.31505929828163803,0.3827747825505875,-0.6052605879506205,2.758959499161654
1997-08-22,484,0.38455540341422206,0.3344809838634927,0.38233326713163696,-0.6142832787367309,2.6733233611437344
1997-08-29,492,0.41756732419801185,0.37745921479839994,0.4059854773661384,-0.5954521317016628,2.8292844374884396
1997-09-05,504,0.4142973260138999,0.3681536473210283,0.41226445138378076,-0.5068068025578301,3.3593826607763653
1997-09-12,507,0.339105170597895,0.29600419462060845,0.3793859544780926,-0.491021841808746,3.134836432362838
1997-09-19,517,0.3501306265075219,0.3174546656142214,0.37955797857455564,-0.5147965138737954,2.891174282530706
1997-09-26,533,0.3378268338208683,0.29778494776455067,0.3718974690989236,-0.4968982424919456,2.9929012158665436
1997-10-03,533,0.34254270007002063,0.3019306793720251,0.3739573655919452,-0.4898688121669179,2.7152714612489226
1997-10-10,528,0.35226467387792987,0.3135773192973982,0.3750201476121977,-0.46080444964685086,2.633557783623396
1997-10-17,534,0.3718932126867721,0.3284304028702293,0.37881482017773765,-0.44401656185999305,2.8937677669281654
1997-10-24,537,0.3837664822198577,0.3484200862144051,0.38150401311715826,-0.561684198121274,2.9510878388722857
1997-10-31,551,0.413750137354559,0.36134527099047165,0.3918906402642173,-0.5112152261555118,2.514635644805754
1997-11-07,556,0.3864653083320356,0.34451786969486,0.3914964115963142,-0.5448381779688756,2.3399901903329816
1997-11-14,560,0.3290230669418352,0.2895786929909797,0.3451710308554148,-0.5008921420990566,2.1606226337988947
1997-11-21,563,0.30668901788534425,0.27107869576279464,0.33194904419203874,-0.5302483385505119,1.8571466449391028
1997-11-28,575,0.24984182384266374,0.21422180798605894,0.3185718337027999,-0.6203870446076254,1.6639193572635165
1997-12-05,581,0.2791196947108022,0.26103211066344145,0.33578255925361405,-0.6490906676727335,1.8486333729719413
1997-12-12,588,0.2905213096737355,0.2627899619899513,0.3309685384890925,-0.6382185655732917,1.7894586578347869
1997-12-19,594,0.2983136419322792,0.28063067306058986,0.32047609238229074,-0.6096150509919684,1.494911169224412
1997-12-26,606,0.2841760751647051,0.2535943962188183,0.3310072909085698,-0.5993969646794752,1.788164708346557
1998-01-02,612,0.32713903243909387,0.2945334664921927,0.36532551884089326,-0.5378787048457117,1.8310701738368214
1998-01-09,620,0.2599008047968608,0.23324926647829125,0.3608245138310901,-0.6580450532856943,1.9737370129050364
1998-01-16,630,0.2339582960868883,0.21376321167958157,0.3393187765769436,-0.6717023999438655,1.4425697231265096
1998-01-23,625,0.23749256550209943,0.23636335093777672,0.3374639520246835,-0.6986833734638378,1.6469026269422318
1998-01-30,632,0.2760981007548001,0.26874402935171693,0.3396998679983662,-0.6293801419740317,1.988036372710447
1998-02-06,643,0.20403358333302213,0.2075388783316796,0.3163400159953903,-0.6398516576667503,1.8994026571062799
1998-02-13,643,0.2213780694095172,0.2249802376553538,0.3196437480374173,-0.6425121286406668,1.9434658562451141
1998-02-20,647,0.22792149687866287,0.21644550774373084,0.32381373471590297,-0.6300001794064508,1.8323133801520908
1998-02-27,655,0.2716264295518135,0.25182933935356533,0.34277881348675093,-0.5668900343012797,2.0854580968583787
1998-03-06,655,0.2914094480707721,0.26364405157812776,0.3495686567729033,-0.5446787673647366,2.113891746689897
1998-03-13,659,0.3239780637871012,0.2911426398022787,0.35560634729712737,-0.5702304335444599,2.162178426234033
1998-03-20,671,0.36195126478850054,0.3370132332517597,0.37335122969599743,-0.5218335833071197,2.842156852381848
1998-03-27,680,0.3958476492897434,0.37461697848205044,0.38796344501525604,-0.5127116701949506,3.0178946145156136
1998-04-03,675,0.4427890508692283,0.4018809133022301,0.43579946939882896,-0.5764498170817396,5.2856583190611754
1998-04-10,694,0.48818207753440895,0.4484125684529703,0.4388723932762156,-0.5652208103667733,4.25954909431596
1998-04-17,701,0.48365124490763794,0.4475163435673455,0.4325756833174273,-0.5680884477564961,4.26954512754275
1998-04-24,717,0.5096189278539304,0.46429152395320794,0.431721226490088,-0.4958706896504883,4.392795741735059
1998-05-01,716,0.4524595902972076,0.4090947443803955,0.42915934044010634,-0.6031497071983549,4.383114919731583
1998-05-08,737,0.4091858114790328,0.38043909760844996,0.4245042841587297,-0.6267151700547753,4.229669760389356
1998-05-15,751,0.41523579654574533,0.37442164101926334,0.41648656480579566,-0.6456983422716627,4.2681211075055145
1998-05-22,756,0.3613988486457223,0.32940509931023243,0.3905134478835808,-0.674177107270638,3.999942432403409
1998-05-29,788,0.36649498672283487,0.33147428919233435,0.39761812320372086,-0.6988661846447404,4.100858196174096
1998-06-05,802,0.3352937025053928,0.30091435278956746,0.3940685876083981,-0.5742812533666906,4.726725890638607
1998-06-12,795,0.2960786598965286,0.27044950297578696,0.3799097824330956,-0.5590578060097686,4.677003547424152
1998-06-19,798,0.26850002275207585,0.24500119647532503,0.3568473859191838,-0.5892831594428527,3.6696456624852933
1998-06-26,859,0.2691963306934226,0.23968562445975317,0.3725411683296166,-0.6088127545824789,3.760893480535498
1998-07-03,858,0.24823647354055567,0.22318393536787529,0.3746534792052042,-0.6464066084075241,3.796474996556044
1998-07-10,864,0.2105247623785678,0.18777639806497137,0.38170337553179595,-0.6933760662069877,4.575129106084809
1998-07-17,866,0.19905754187784372,0.17272002690535415,0.38629071847715707,-0.7135018636725481,3.9411143563913225
1998-07-24,866,0.2131642012119245,0.18763481702721996,0.40147111854653234,-0.7379110306637884,4.266604348391453
1998-07-31,872,0.21796211640897148,0.19373116956463698,0.4107854233829774,-0.7497129685526962,4.83646835371464
1998-08-07,872,0.2364904224812828,0.21504223226668362,0.44365105527179965,-0.7525474760357437,5.343529277096497
1998-08-14,869,0.27761225691708463,0.23940418113908501,0.4794271165240286,-0.7565181206951495,5.372049931180717
1998-08-21,867,0.20435414711450361,0.17528564077165454,0.4559260018129977,-0.7841950938439632,5.191526111132597
1998-08-28,855,0.17407085715859788,0.14358009743326194,0.42317954170418665,-0.7975350992283312,4.479810517030599
1998-09-04,850,0.1316745400842389,0.11439638667564977,0.4023555454438195,-0.8511037597314024,4.396567638039886
1998-09-11,842,0.09170368947949598,0.05506720093826223,0.3833633917364185,-0.7946848683402632,3.3669061856465987
1998-09-18,843,0.06290448963063532,0.03252413333898119,0.3839385902676341,-0.8052203887956568,3.5026857296356653
1998-09-25,853,-0.01201603628166284,-0.0532246497742872,0.3570496105650012,-0.8041197587728671,2.4673169899013376
1998-10-02,837,-0.06821602264809067,-0.1031726614807219,0.33149026601066545,-0.827711443127008,2.813930301990231
1998-10-09,830,-0.04295563188216156,-0.08833983264016326,0.3438155910160341,-0.8406439001064279,2.881457778565346
1998-10-16,832,0.00612459955064817,-0.03620818351871752,0.35968516452779675,-0.799351445003237,2.729357116077564
1998-10-23,841,0.018922159789911807,-0.019136171871489305,0.3771410641949765,-0.7674096087060511,4.088007239830747
1998-10-30,842,-0.005424652515853933,-0.042579397208164116,0.37692968248656905,-0.8206442302069553,4.793257918443671
1998-11-06,847,-0.06353216033955954,-0.10186786381536328,0.3417351350472993,-0.8603482978326457,3.2676279910633355
1998-11-13,845,0.02373710489414418,-0.007937732371120387,0.3609311207342043,-0.7642467220777533,3.830232545108063
1998-11-20,844,0.023925935978268482,-0.00718678552836205,0.35123970418680545,-0.7605100597716172,3.619326444047532
1998-11-27,849,0.06397712748486006,0.015661996960141034,0.3764656130447063,-0.7038396032950852,4.118516953139017
1998-12-04,845,0.0862862613098188,0.043206396018374615,0.37009377894407886,-0.6976446460408219,4.459940605424763
1998-12-11,845,0.10082614364361138,0.04344805736441226,0.38947296120395475,-0.7141390341513392,4.646995722471998
